artist,song,time,bpm,year,genre,details,album,track num
Delerium,Euphoria (Firefly),4:32,102.0,1997,Alternative,../track/HOTTRACK_047/HOTTRACK_047-07.html,Hott Tracks 047,7
Ben Folds Five,Evaporated,5:41,121.3,1997,Rock,../track/BENFOLD5_WEA/BENFOLD5_WEA-12.html,Whatever and Ever Amen,12
Foo Fighters,Everlong,4:08,158.0,1997,Rock,../track/HOTTROCK_019/HOTTROCK_019-10.html,Hott Rocks 019,10
Sugar Ray,Every Morning,3:34,109.9,1997,Rock,../track/HOTSTUFF_022/HOTSTUFF_022-10.html,Dance Time - Hot Stuff - 022,10
Backstreet Boys,Everybody (Backstreet's Back),3:43,108.0,1997,Pop,../track/ESSENTLS_020/ESSENTLS_020-16.html,The Essential Series (UK) 20,16
Backstreet Boys,Everybody (Backstreet's Back) [Everybody (Backstreet's Back)],3:43,108.0,1997,Pop/Rock,../track/HOTTRACK_050/HOTTRACK_050-06.html,Hott Tracks 050,6
Backstreet Boys,Everybody (Backstreet's Back),3:43,108.0,1997,Pop,../track/POBO1997_004/POBO1997_004-11.html,Promo Only - Best of 1997 - Disc 4,11
Frank Sinatra,Everybody Loves Somebody,3:17,128.9,1997,Jazz,../track/FRANKSIN_G1B/FRANKSIN_G1B-04.html,Portrait of Sinatra - Disc B,4
Harry Nilsson,Everybody's Talkin,2:46,108.3,1997,Rock,../track/DTRANDOM_026/DTRANDOM_026-22.html,Dance Time - Random Tracks - 026,22
Sheryl Crow,Everyday Is a Winding Road,4:15,113.1,1997,Rock/Pop,../track/POBO1997_002/POBO1997_002-06.html,Promo Only - Best of 1997 - Disc 2,6
The Matthew Good Band,Everything Is Automatic,3:54,151.2,1997,Rock,../track/HOTTROCK_022/HOTTROCK_022-15.html,Hott Rocks 022,15
Everclear,Everything to Everyone,3:21,100.0,1997,Rock,../track/BIGSHN90_02A/BIGSHN90_02A-12.html,Big Shiny 90s 2 - Disc A,12
Everclear,Everything to Everyone,3:20,100.0,1997,Rock,../track/HOTTROCK_021/HOTTROCK_021-03.html,Hott Rocks 021,3
Everclear,Everything to Everyone,3:19,100.5,1997,Rock,../track/POBO1997_005/POBO1997_005-04.html,Promo Only - Best of 1997 - Disc 5,4
Mary J. Blige,Everything,4:58,163.7,1997,Rock,../track/HOTTRACK_050/HOTTRACK_050-13.html,Hott Tracks 050,13
Mychael Danna,"Examining, Examining",1:09,87.9,1997,Soundtrack,../track/KAMSUTRA_ST1/KAMSUTRA_ST1-15.html,Kama Sutra: A Tale of Love - Original Motion Picture Soundtrack,15
No Doubt,Excuse Me Mr.,3:03,145.9,1997,Alternative,../track/HOTTROCK_013/HOTTROCK_013-07.html,Hott Rocks 013,7
Mychael Danna,The Execution,4:31,124.9,1997,Soundtrack,../track/KAMSUTRA_ST1/KAMSUTRA_ST1-21.html,Kama Sutra: A Tale of Love - Original Motion Picture Soundtrack,21
Wynton Marsalis,Express Crossing (Astride Iron Horses),5:12,97.4,1997,Jazz,../track/WYNTMARS_JSJ/WYNTMARS_JSJ-04.html,Jump Start and Jazz - Two Ballets by Wynton Marsalis,4
Mychael Danna,Expulsion (Sajan Begha Ghar Aiye Ho),1:51,95.0,1997,Soundtrack,../track/KAMSUTRA_ST1/KAMSUTRA_ST1-08.html,Kama Sutra: A Tale of Love - Original Motion Picture Soundtrack,8
Ben Folds Five,Fair,5:55,107.4,1997,Rock,../track/BENFOLD5_WEA/BENFOLD5_WEA-02.html,Whatever and Ever Amen,2
Amanda Marshall,Fall From Grace,4:16,91.9,1997,Rock,../track/POBO1997_002/POBO1997_002-07.html,Promo Only - Best of 1997 - Disc 2,7
Love Spit Love,Fall on Tears,4:17,108.1,1997,Rock,../track/HOTTROCK_023/HOTTROCK_023-15.html,Hott Rocks 023,15
La Bouche,Fallin' in Love,3:56,90.1,1997,Electronica,../track/HITZONE__003/HITZONE__003-16.html,Hit Zone 3,16
Aerosmith,Falling in Love (Is Hard on the Knees),3:15,116.6,1997,Rock,../track/HOTTROCK_014/HOTTROCK_014-05.html,Hott Rocks 014,5
Frank Sinatra,Falling in Love With Love,2:47,95.9,1997,Jazz,../track/FRANKSIN_G1B/FRANKSIN_G1B-02.html,Portrait of Sinatra - Disc B,2
The Nixons,The Fall,4:02,164.0,1997,Alternative,../track/HOTTROCK_021/HOTTROCK_021-04.html,Hott Rocks 021,4
Great Big Sea,Fast as I Can,4:07,120.0,1997,World,../track/POWERTRK_149/POWERTRK_149-06.html,Power Trakks 149,6
Denis Leary,Fat Fucks,5:50,112.3,1997,Comedy,../track/DENLEARY_LNL/DENLEARY_LNL-15.html,Lock 'N Load,15
LL Cool J,Father,4:44,98.8,1997,Rap/Pop,../track/HOTTRACK_059/HOTTRACK_059-13.html,Hott Tracks 059,13
Jazzanova,Fedime's Flight,5:18,122.0,1997,World,../track/SPBRAZIL_ELC/SPBRAZIL_ELC-05.html,Spirit of Brazil - Electronic Brazil,5
Joee,Feel It in the Air,3:16,142.2,1997,Dance 1990s,../track/EUROANTH_001/EUROANTH_001-06.html,Euro Anthems,6
Mase,Feel So Good [Radio Mix],3:59,105.5,1997,Rap,../track/HOTTRACK_054/HOTTRACK_054-02.html,Hott Tracks 054,2
Bobby Brown,Feelin' Inside,3:44,83.0,1997,Blues,../track/HOTTRACK_055/HOTTRACK_055-07.html,Hott Tracks 055,7
Space,Female of the Species,3:16,108.0,1997,Soundtrack/Pop,../track/HOTTROCK_013/HOTTROCK_013-18.html,Hott Rocks 013,18
Wynton Marsalis,Fiddle Bow Real,2:42,134.9,1997,Jazz,../track/WYNTMARS_JSJ/WYNTMARS_JSJ-07.html,Jump Start and Jazz - Two Ballets by Wynton Marsalis,7
Sting,Fields of Gold,3:38,104.0,1997,Rock/Pop,../track/STING____GH1/STING____GH1-03.html,Fields of Gold (1984-1994),3
Foxy Brown&Nas&AZ,Firm Biz,3:53,101.8,1997,Rap,../track/HOTTRACK_058/HOTTRACK_058-02.html,Hott Tracks 058,2
Conspiracy Theory,First Note,5:26,85.1,1997,Electronica,../track/TDRUMBAS_02A/TDRUMBAS_02A-07.html,This Is... Drum & Bass 2 - Disc A,7
BlackstreetFeaturingOl' Dirty Bastard,Fix [Main Mix],4:40,92.7,1997,Fast Dance,../track/HOTTRACK_049/HOTTRACK_049-10.html,Hott Tracks 049,10
B.B.E.,Flash [Uk Mix],5:16,139.9,1997,Fast Dance,../track/HOTTRACK_048/HOTTRACK_048-07.html,Hott Tracks 048,7
Sugar Ray,Fly,4:52,99.7,1997,Rock,../track/BIGSHINY_002/BIGSHINY_002-05.html,Big Shiny Tunes 2,5
Sugar Ray,Fly,4:00,99.7,1997,Rock,../track/POBO1997_001/POBO1997_001-06.html,Promo Only - Best of 1997 - Disc 1,6
Sugar RayFeaturingSuper Cat,Fly,4:50,99.7,1997,Rock,../track/HOTTRACK_048/HOTTRACK_048-16.html,Hott Tracks 048,16
Livin' Joy,Follow the Rules [Transatlantic Club Mix],9:35,127.1,1997,Fast Dance,../track/HOTTRACK_037/HOTTRACK_037-10.html,Hott Tracks 037,10
Jewel,Foolish Games,3:55,115.7,1997,Blues/Rock,../track/HOTTRACK_049/HOTTRACK_049-16.html,Hott Tracks 049,16
Jewel,Foolish Games,3:56,104.3,1997,Blues/Rock,../track/POBO1997_001/POBO1997_001-07.html,Promo Only - Best of 1997 - Disc 1,7
Jewel,Foolish Games,4:01,118.6,1997,Rock/Pop,../track/WOMNSONG_001/WOMNSONG_001-01.html,Women & Songs,1
Monica,For You I Will,4:09,123.2,1997,Pop,../track/HOTTRACK_038/HOTTRACK_038-13.html,Hott Tracks 038,13
Monica,For You I Will,4:10,123.2,1997,Pop,../track/POBO1997_004/POBO1997_004-02.html,Promo Only - Best of 1997 - Disc 4,2
Kenny Lattimore,For You,3:57,138.0,1997,Slow Dance,../track/HOTTRACK_043/HOTTRACK_043-11.html,Hott Tracks 043,11
Carlos Morgan,Forever for You,4:21,120.2,1997,Fast Dance,../track/HOTTRACK_060/HOTTRACK_060-03.html,Hott Tracks 060,3
Yes,Fortune Seller,5:01,96.1,1997,Rock,../track/YES______OPN/YES______OPN-05.html,Open Your Eyes,5
Abra Moore,Four Leaf Clover,3:31,128.0,1997,Rock,../track/HOTTROCK_017/HOTTROCK_017-10.html,Hott Rocks 017,10
Sting,Fragile,3:53,98.2,1997,Rock/Pop,../track/STING____GH1/STING____GH1-09.html,Fields of Gold (1984-1994),9
Adina Howard,(Freak) And U Know It,4:04,107.1,1997,R&B,../track/HOTTRACK_048/HOTTRACK_048-13.html,Hott Tracks 048,13
Live,Freaks,4:49,96.4,1997,Rock,../track/HOTTROCK_016/HOTTROCK_016-02.html,Hott Rocks 016,2
Silverchair,Freak,3:43,118.7,1997,Rock/Pop,../track/HOTTROCK_015/HOTTROCK_015-12.html,Hott Rocks 015,12
Nadia,Free Free,4:46,140.3,1997,Blues,../track/RTHMMETH_002/RTHMMETH_002-10.html,Rhythm Method 2,10
Force I.D.,Freedom,5:01,83.9,1997,Electronica,../track/TDRUMBAS_02B/TDRUMBAS_02B-07.html,This Is... Drum & Bass 2 - Disc B,7
Alana Davis,Free,4:48,157.4,1997,Rock/Pop,../track/ALNADAVS_BIM/ALNADAVS_BIM-09.html,Blame It on Me,9
Ultra Nate,Free,3:35,125.0,1997,Electronica,../track/POBO1997_004/POBO1997_004-13.html,Promo Only - Best of 1997 - Disc 4,13
Eydie Gorme,Frenesi,2:18,122.0,1997,Slow,../track/ULTLOUNG_015/ULTLOUNG_015-01.html,"Ultra Lounge 15: Wild, Cool & Swingin' Too!",1
The Verve Pipe,The Freshmen,4:27,100.8,1997,Rock,../track/HOTTROCK_015/HOTTROCK_015-01.html,Hott Rocks 015,1
The Verve Pipe,The Freshmen,4:27,100.7,1997,Blues,../track/POBO1997_004/POBO1997_004-16.html,Promo Only - Best of 1997 - Disc 4,16
Daft Punk,Fresh,4:03,126.4,1997,Electronica,../track/DAFTPUNK_HMW/DAFTPUNK_HMW-06.html,Homework,6
Willie Bobo,Fried Neck Bones And Some Home Fries,3:00,111.3,1997,Jazz,../track/VERVE____U02/VERVE____U02-10.html,Verve - Unmixed 2,10
Yes,From the Balcony,2:43,121.7,1997,Rock,../track/YES______OPN/YES______OPN-08.html,Open Your Eyes,8
Shania Twain,From This Moment On,4:41,135.9,1997,Country,../track/SHANIATW_COO/SHANIATW_COO-05.html,Come On Over,5
Denis Leary,Fuck Santa,1:22,99.6,1997,Comedy,../track/DENLEARY_LNL/DENLEARY_LNL-08.html,Lock 'N Load,8
Denis Leary,Fuck the Kennedys,1:06,84.6,1997,Comedy,../track/DENLEARY_LNL/DENLEARY_LNL-11.html,Lock 'N Load,11
Denis Leary,Fuck the Pope,3:22,101.5,1997,Comedy,../track/DENLEARY_LNL/DENLEARY_LNL-19.html,Lock 'N Load,19
Denis Leary,Fuck This,0:25,158.2,1997,Comedy,../track/DENLEARY_LNL/DENLEARY_LNL-01.html,Lock 'N Load,1
Wang Chung,Fun Tonight: the Early Years,4:12,149.7,1997,Rock,../track/WANGCHNG_GH1/WANGCHNG_GH1-11.html,Greatest Hits,11
Daft Punk,Funk Ad,0:50,111.9,1997,Electronica,../track/DAFTPUNK_HMW/DAFTPUNK_HMW-16.html,Homework,16
Cornershop,Funky Days Are Back Again,3:40,109.9,1997,Rock,../track/CORNRSHP_7TH/CORNRSHP_7TH-06.html,When I Was Borth For The 7th Time,6
The Blues Brothers,Funky Nassau,4:13,120.1,1997,Soundtrack/Blues,../track/BLUESBRS_ST2/BLUESBRS_ST2-15.html,The Blues Brothers 2000,15
Changing Faces,G.H.E.T.T.O.U.T. Part II,3:48,112.0,1997,R&B,../track/HOTTRACK_052/HOTTRACK_052-04.html,Hott Tracks 052,4
Changing Faces,G.H.E.T.T.O.U.T.,4:06,108.3,1997,Pop/R&B,../track/HOTTRACK_043/HOTTRACK_043-12.html,Hott Tracks 043,12
Wynton Marsalis,Gagaku,3:28,101.8,1997,Jazz,../track/WYNTMARS_JSJ/WYNTMARS_JSJ-13.html,Jump Start and Jazz - Two Ballets by Wynton Marsalis,13
Westside Connection,Gangstas Make the World Go Around,4:35,90.2,1997,Rap,../track/HOTTRACK_042/HOTTRACK_042-13.html,Hott Tracks 042,13
Great Big Sea,General Taylor,2:56,96.7,1997,World/Rock,../track/GRBIGSEA_PLY/GRBIGSEA_PLY-08.html,Play,8
DJ's Rule,Get Into the Music '97,4:18,126.0,1997,Fast Dance,../track/HOTTRACK_051/HOTTRACK_051-04.html,Hott Tracks 051,4
702,Get It Together,4:51,114.1,1997,R&B/Pop,../track/HOTTRACK_041/HOTTRACK_041-14.html,Hott Tracks 041,14
Brooklyn Bounce,Get Ready to Bounce,3:36,135.9,1997,Electronica,../track/ALLSTARS_097/ALLSTARS_097-04.html,Dance All Stars 97,4
Brooklyn Bounce,Get Ready to Bounce,6:12,133.9,1997,Pop,../track/HOTTRACK_053/HOTTRACK_053-10.html,Hott Tracks 053,10
Brooklyn Bounce,Get Ready to Bounce,3:33,136.0,1997,Electronica,../track/POBO1997_005/POBO1997_005-08.html,Promo Only - Best of 1997 - Disc 5,8
Brooklyn Bounce,Get Ready to Bounce,3:33,135.9,1997,Electronica,../track/RTHMMETH_002/RTHMMETH_002-06.html,Rhythm Method 2,6
Stretch & Vern,Get Up! Go Insane!,4:21,131.8,1997,Fast Dance,../track/HOTTRACK_053/HOTTRACK_053-13.html,Hott Tracks 053,13
Byron Stingily,Get Up [Peppermint Jam Allstar Mix],7:48,125.0,1997,Fast Dance,../track/HOTTRACK_045/HOTTRACK_045-01.html,Hott Tracks 045,1
Lost Boyz,Get Up,3:51,95.3,1997,Rap,../track/HOTTRACK_036/HOTTRACK_036-03.html,Hott Tracks 036,3
Gyrl,Get Your Groove On,3:45,92.9,1997,Rap,../track/HOTTRACK_046/HOTTRACK_046-09.html,Hott Tracks 046,9
Will Smith,Gettin' Jiggy Wit It,3:47,107.9,1997,Rap,../track/HOTTRACK_058/HOTTRACK_058-01.html,Hott Tracks 058,1
Da BratFeaturingT-Boz,Ghetto Love,3:22,93.9,1997,Rap,../track/HOTTRACK_039/HOTTRACK_039-10.html,Hott Tracks 039,10
Rage Against the Machine,The Ghost of Tom Joad,5:39,138.4,1997,Blues,../track/HOTTROCK_024/HOTTROCK_024-08.html,Hott Rocks 024,8
Jim Brickman,The Gift,3:44,142.4,1997,XMAS,../track/XMULTHOL_009/XMULTHOL_009-12.html,Ultimate Holiday Collection - Volume Two - Disc 3,12
Jim BrickmanFeaturingCollin Raye&Susan Ashton,The Gift,3:44,142.1,1997,Easy,../track/DTRANDOM_041/DTRANDOM_041-07.html,Dance Time - Random Tracks - 041,7
Whigfield,Gimme Gimme,3:48,128.0,1997,Fast Dance,../track/HOTTRACK_045/HOTTRACK_045-05.html,Hott Tracks 045,5
Gina G,Gimme Some Love,3:33,134.0,1997,Pop,../track/ALLSTARS_097/ALLSTARS_097-03.html,Dance All Stars 97,3
Gina G,Gimme Some Love,3:29,134.0,1997,Pop,../track/HOTTRACK_044/HOTTRACK_044-12.html,Hott Tracks 044,12
Led Zeppelin,The Girl I Love,2:59,91.9,1997,Rock,../track/HOTTROCK_023/HOTTROCK_023-01.html,Hott Rocks 023,1
Carlos Morgan,Give It to You,4:44,99.0,1997,Fast Dance,../track/HOTTRACK_053/HOTTRACK_053-05.html,Hott Tracks 053,5
Pearl Jam,Given to Fly,3:58,103.2,1997,Rock,../track/HOTTROCK_024/HOTTROCK_024-01.html,Hott Rocks 024,1
Dishwalla,Give,4:32,156.7,1997,Rock/Pop,../track/HOTTROCK_014/HOTTROCK_014-11.html,Hott Rocks 014,11
Vilayat Khan,The Glory of God Is in You,2:21,140.9,1997,Soundtrack,../track/KAMSUTRA_ST1/KAMSUTRA_ST1-12.html,Kama Sutra: A Tale of Love - Original Motion Picture Soundtrack,12
Big Bad Voodoo Daddy,Go Daddy-O,3:10,110.0,1997,Soundtrack/Jazz,../track/FULLSWNG_001/FULLSWNG_001-03.html,Promo Only - Full Swing - Act 1,3
Janet Jackson,Go Deep,3:30,102.1,1997,Pop,../track/ESSENTLS_017/ESSENTLS_017-11.html,The Essential Series (UK) 17,11
Michael Bolton,Go the Distance,4:39,125.5,1997,Pop/Soundtrack,../track/HOTTRACK_046/HOTTRACK_046-17.html,Hott Tracks 046,17
Michael Bolton,Go the Distance,4:42,126.6,1997,Soundtrack,../track/MOVIEGRT_001/MOVIEGRT_001-07.html,The All Time Greatest Movie Songs,7
The Beach Boys,God Only Knows,2:48,117.6,1997,Rock/Pop,../track/BOOGNITE_ST1/BOOGNITE_ST1-12.html,Boogie Nights - Music From The Original Motion Picture,12
Mychael Danna,Gold Dust Bacchanalia,5:30,119.9,1997,Soundtrack,../track/KAMSUTRA_ST1/KAMSUTRA_ST1-13.html,Kama Sutra: A Tale of Love - Original Motion Picture Soundtrack,13
Wyclef Jean,Gone 'til November [Remix],3:39,98.0,1997,Rap,../track/HOTTRACK_059/HOTTRACK_059-12.html,Hott Tracks 059,12
The Offspring,Gone Away,4:26,110.9,1997,Rock,../track/HOTTROCK_014/HOTTROCK_014-06.html,Hott Rocks 014,6
U2,Gone,4:26,88.1,1997,Rock,../track/U2_______POP/U2_______POP-07.html,Pop,7
The Gandharvas,Gonna Be So Loose,3:41,143.0,1997,Rock,../track/GHANDARV_S4S/GHANDARV_S4S-02.html,Sold for a Smile,2
Cornershop,Good Shit,4:38,103.2,1997,Rock,../track/CORNRSHP_7TH/CORNRSHP_7TH-10.html,When I Was Borth For The 7th Time,10
The Boston Pops Orchestra,Good Swing Wenceslas,3:34,109.6,1997,Christmas,../track/XMBESTOF_CH3/XMBESTOF_CH3-09.html,The Best of Christmas - Disc 3,9
Cornershop,Good To Be On The Road Back Home Again,5:43,106.0,1997,Rock/Pop,../track/CORNRSHP_7TH/CORNRSHP_7TH-11.html,When I Was Borth For The 7th Time,11
The Pretenders,Goodbye,3:27,154.0,1997,Slow Rock,../track/HOTTRACK_051/HOTTRACK_051-19.html,Hott Tracks 051,19
Save Ferris,Goodbye,3:41,125.0,1997,Rock,../track/HOTTROCK_024/HOTTROCK_024-13.html,Hott Rocks 024,13
Marvin Gaye,Got To Give Up (Part 1),4:07,122.5,1997,Pop/Soundtrack,../track/BOOGNITE_ST1/BOOGNITE_ST1-06.html,Boogie Nights - Music From The Original Motion Picture,6
R. Kelly,Gotham City [Radio Edit],4:54,82.8,1997,Rock/R&B,../track/HOTTRACK_047/HOTTRACK_047-10.html,Hott Tracks 047,10
Third Eye Blind,Graduate,3:07,88.3,1997,Rock,../track/HOTTROCK_019/HOTTROCK_019-18.html,Hott Rocks 019,18
Bush,Greedy Fly,4:26,114.6,1997,Rock,../track/HOTTROCK_013/HOTTROCK_013-04.html,Hott Rocks 013,4
Great Big Sea,Greenspond,3:08,141.9,1997,Rock/Folk,../track/GRBIGSEA_PLY/GRBIGSEA_PLY-11.html,Play,11
Wyclef JeanFeaturingRefugee Camp All Stars,"Guantanamera [Roxanne, Roxanne - Oye Como Va Remix]",4:14,94.4,1997,Rap,../track/HOTTRACK_054/HOTTRACK_054-03.html,Hott Tracks 054,3
Frank Sinatra,Guess I'll Hang My Tears Out to Dry,3:26,135.0,1997,Easy,../track/FRANKSIN_G1A/FRANKSIN_G1A-05.html,Portrait of Sinatra - Disc A,5
Rakim,Guess Who's Back,4:08,94.0,1997,Rap,../track/HOTTRACK_057/HOTTRACK_057-10.html,Hott Tracks 057,10
Wynton Marsalis,Habanera,2:57,132.1,1997,Jazz,../track/WYNTMARS_JSJ/WYNTMARS_JSJ-11.html,Jump Start and Jazz - Two Ballets by Wynton Marsalis,11
The Gandharvas,Hammer in the Shell,3:06,129.8,1997,Rock,../track/GHANDARV_S4S/GHANDARV_S4S-05.html,Sold for a Smile,5
Kacy Crowley,Hand to Mouthville,3:39,108.6,1997,Pop/Rock,../track/WOMNSONG_001/WOMNSONG_001-10.html,Women & Songs,10
U2,Happiness Is a Warm Gun [Gun Mix],4:47,160.5,1997,Rock/Pop,../track/U2_______BS2/U2_______BS2-07.html,The B-Sides of 1990-2000,7
Vanessa Williams,Happiness,3:54,98.5,1997,Fast Dance,../track/HOTTRACK_050/HOTTRACK_050-03.html,Hott Tracks 050,3
Drew's Famous,Happy Christmas (War Is Over) [Disco Mix],3:23,147.9,1997,Christmas/Pop,../track/XMASDREW_001/XMASDREW_001-10.html,Drew's Famous Christmas Party Music,10
Samantha Cole,Happy With You,3:46,92.4,1997,Pop,../track/HOTTRACK_051/HOTTRACK_051-13.html,Hott Tracks 051,13
John Lennon,Happy Xmas (War Is Over),3:33,124.1,1997,Rock,../track/XMSPSTAR_001/XMSPSTAR_001-01.html,Superstar Christmas,1
Sister Hazel,Happy,3:41,145.1,1997,Rock,../track/HOTTROCK_023/HOTTROCK_023-10.html,Hott Rocks 023,10
Porno for Pyros,Hard Charger,4:28,117.7,1997,Alternative,../track/HOTTROCK_014/HOTTROCK_014-07.html,Hott Rocks 014,7
Az Yet,Hard to Say I'm Sorry,3:13,127.8,1997,Pop/R&B,../track/HOTTRACK_039/HOTTRACK_039-11.html,Hott Tracks 039,11
Drew's Famous,Hark! the Herald Angels Sing [Disco Mix],3:40,130.8,1997,Christmas,../track/XMASDREW_001/XMASDREW_001-08.html,Drew's Famous Christmas Party Music,8
Mark Whitfield,Harlem Nocturne,8:12,116.8,1997,Jazz,../track/HOTJAVJZ_001/HOTJAVJZ_001-11.html,Hot Java Jazz,11
John Popper,Harmonica Musings,0:32,134.5,1997,Soundtrack/Blues,../track/BLUESBRS_ST2/BLUESBRS_ST2-03.html,The Blues Brothers 2000,3
Counting Crows,Have You Seen Me Lately?,4:06,115.2,1997,Rock,../track/HOTTROCK_019/HOTTROCK_019-11.html,Hott Rocks 019,11
"Grover Washington, Jr.",Have Yourself a Merry Little Christmas,4:49,150.4,1997,Christmas/Jazz,../track/XMBESTOF_CH2/XMBESTOF_CH2-06.html,The Best of Christmas - Disc 2,6
Great Big Sea,Haven't Seen You in a Long Time,2:52,82.0,1997,Rock/Folk,../track/GRBIGSEA_PLY/GRBIGSEA_PLY-06.html,Play,6
Ella Fitzgerald,Hawaiian War Chant (Ta Hu Wa Hu Wai),2:16,95.6,1997,Slow,../track/ULTLOUNG_015/ULTLOUNG_015-21.html,"Ultra Lounge 15: Wild, Cool & Swingin' Too!",21
Richard Marx,Hazard,5:16,124.8,1997,Rock/Pop,../track/RICHMARX_GH1/RICHMARX_GH1-11.html,Greatest Hits,11
Crash Test Dummies,He Liked to Feel It,3:54,113.0,1997,Rock,../track/HITZONE__003/HITZONE__003-05.html,Hit Zone 3,5
AllureFeaturingNas,Head Over Heels,4:11,96.0,1997,R&B,../track/HOTTRACK_040/HOTTRACK_040-12.html,Hott Tracks 040,12
Rick McGhie,Heart of Gold [Live],3:40,154.6,1997,Rock,../track/RKMCGHIE_LV1/RKMCGHIE_LV1-09.html,Rick McGhie,9
Althea McQueen,Heartbroken,3:54,126.9,1997,Electronica,../track/DANCEUSA_097/DANCEUSA_097-10.html,Dance Mix Usa 97,10
Jason McCoy,Heaven Help Her Heart,3:12,86.9,1997,Country,../track/POWERTRK_146/POWERTRK_146-13.html,Power Trakks 146,13
Nu Flavor,Heaven,4:06,97.1,1997,Pop,../track/HOTTRACK_052/HOTTRACK_052-07.html,Hott Tracks 052,7
Zuckerbaby,Heavy,3:55,92.5,1997,Rock,../track/HOTTROCK_021/HOTTROCK_021-18.html,Hott Rocks 021,18
Zuckerbaby,Heavy,4:47,92.5,1997,Rock,../track/ZUKRBABY_STD/ZUKRBABY_STD-02.html,Zuckerbaby,2
Talk Show,Hello Hello,2:56,95.8,1997,Rock,../track/HOTTROCK_020/HOTTROCK_020-02.html,Hott Rocks 020,2
Pizzaman,Hello Honky Tonks,4:10,128.0,1997,Dance 1990s,../track/DANCEUSA_097/DANCEUSA_097-16.html,Dance Mix Usa 97,16
Our Lady Peace,Hello Oskar,3:03,143.1,1997,Rock/Pop,../track/OURLADYP_CLM/OURLADYP_CLM-08.html,Clumsy,8
Poe,Hello,3:59,92.9,1997,Rock,../track/HOTTROCK_012/HOTTROCK_012-08.html,Hott Rocks 012,8
Squirrel Nut Zippers,Hell,3:03,101.4,1997,Soundtrack,../track/HOTTROCK_015/HOTTROCK_015-18.html,Hott Rocks 015,18
Chicago,Here in My Heart,4:13,142.0,1997,Pop/Rock,../track/HOTTRACK_052/HOTTRACK_052-17.html,Hott Tracks 052,17
Kula Shaker,Hey Dude,4:05,118.7,1997,Rock,../track/HOTTROCK_014/HOTTROCK_014-14.html,Hott Rocks 014,14
Billy Joel,Hey Girl,3:57,120.2,1997,Rock/Pop,../track/BILYJOEL_GH3/BILYJOEL_GH3-16.html,Greatest Hits Volume III,16
Billy Joel,Hey Girl,3:53,156.6,1997,Rock/Pop,../track/POWERTRK_138/POWERTRK_138-18.html,Power Trakks 138,18
Daft Punk,High Fidelity,5:59,125.9,1997,Electronica,../track/DAFTPUNK_HMW/DAFTPUNK_HMW-10.html,Homework,10
Karen Corbin,High on Love,3:52,133.1,1997,Fast Dance,../track/HOTTRACK_043/HOTTRACK_043-07.html,Hott Tracks 043,7
Shirley Bassey&Propellerheads,History Repeating,4:04,144.0,1997,TBD,../track/DTRANDOM_033/DTRANDOM_033-09.html,Dance Time - Random Tracks - 033,9
Jonny Lang,Hit the Ground Running,3:27,129.3,1997,Blues,../track/HOTTROCK_020/HOTTROCK_020-04.html,Hott Rocks 020,4
Green Day,Hitchin' a Ride,2:51,82.3,1997,Rock,../track/HOTTROCK_021/HOTTROCK_021-01.html,Hott Rocks 021,1
Green Day,Hitchin' a Ride,2:48,124.3,1997,Rock,../track/POBO1997_005/POBO1997_005-10.html,Promo Only - Best of 1997 - Disc 5,10
Richard Marx,Hold on to the Nights,5:14,116.3,1997,Pop/Rock,../track/RICHMARX_GH1/RICHMARX_GH1-06.html,Greatest Hits,6
Sounds of Blackness,Hold On! (Change Is Comin'),4:08,93.0,1997,Fast Dance,../track/HOTTRACK_059/HOTTRACK_059-09.html,Hott Tracks 059,9
Aerosmith,Hole in My Soul,6:09,151.0,1997,Rock,../track/HOTTROCK_016/HOTTROCK_016-07.html,Hott Rocks 016,7
Econoline Crush,Home,3:10,155.2,1997,Rock,../track/HOTTROCK_017/HOTTROCK_017-16.html,Hott Rocks 017,16
Shania Twain,"Honey, I'm Home",3:35,160.5,1997,Country,../track/SHANIATW_COO/SHANIATW_COO-11.html,Come On Over,11
Mariah Carey,Honey,5:00,95.9,1997,R&B,../track/MARAHCRY_GH1/MARAHCRY_GH1-05.html,#1's,5
Mariah Carey,Honey,4:33,95.9,1997,Pop,../track/POBO1997_002/POBO1997_002-08.html,Promo Only - Best of 1997 - Disc 2,8
Mariah CareyFeaturingMase&The Lox,Honey [Bad Boy Remix],5:28,95.9,1997,R&B,../track/HOTTRACK_050/HOTTRACK_050-07.html,Hott Tracks 050,7
Widespread Panic,Hope in a Hopeless World,3:50,99.7,1997,Rock,../track/HOTTROCK_013/HOTTROCK_013-11.html,Hott Rocks 013,11
Aaliyah,Hot Like Fire [Timbaland's Groove],4:33,82.6,1997,R&B,../track/HOTTRACK_050/HOTTRACK_050-11.html,Hott Tracks 050,11
Frank Sinatra,The House I Live In,3:22,108.0,1997,Easy,../track/FRANKSIN_G1A/FRANKSIN_G1A-07.html,Portrait of Sinatra - Disc A,7
Arcane,House on Fire [Seven Inch Mix],3:28,130.0,1997,Rock,../track/HOTTRACK_048/HOTTRACK_048-11.html,Hott Tracks 048,11
OMC,How Bizarre,3:44,124.9,1997,Rock/Pop,../track/HITZONE__003/HITZONE__003-07.html,Hit Zone 3,7
