artist,song,time,bpm,year,genre,details,album,track num
Strike,U Sure Do,6:42,132.0,1999,Dance 1990s,../track/MCLUB099_009/MCLUB099_009-10.html,Promo Only (UK) - Mainstream Club - 1999 09 Sep,10
Hive,Ultrasonic Sound,4:54,85.7,1999,Soundtrack,../track/MATRX____ST1/MATRX____ST1-10.html,The Matrix,10
Carmen McRae,Underneath the Apple Three,4:11,103.0,1999,Jazz,../track/DINNERJZ_003/DINNERJZ_003-02.html,Jazz for Dinner,2
Temperance,Universal Dream,4:38,127.5,1999,Dance 1990s,../track/MARIODNC_200/MARIODNC_200-11.html,MC Mario - Dance 2000,11
Push,Universal Nation,9:01,137.8,1999,Dance 1990s,../track/MCLUB099_004/MCLUB099_004-10.html,Promo Only (UK) - Mainstream Club - 1999 04 Apr,10
Push,Universal Nation,6:22,137.4,1999,Electronica,../track/PCLUB099_009/PCLUB099_009-03.html,Promo Only (UK) - Progressive Club - 1999 09 Sep,3
Push,Universal Nation,3:44,138.0,1999,Electronica,../track/RADIO099_10B/RADIO099_10B-11.html,Promo Only (UK) - Mainstream Radio - 1999 10 Oct 2,11
TLC,Unpretty,4:08,88.7,1999,R&B/Pop,../track/RADIO099_08A/RADIO099_08A-20.html,Promo Only (UK) - Mainstream Radio - 1999 08 Aug,20
TLC,Unpretty,4:08,88.7,1999,R&B/Pop,../track/UCLUB099_009/UCLUB099_009-03.html,Promo Only (UK) - Urban Club - 1999 09 Sep,3
TLC,Unpretty [Don't Look Any Further Remix],4:25,95.3,1999,Pop,../track/UCLUB099_009/UCLUB099_009-19.html,Promo Only (UK) - Urban Club - 1999 09 Sep,19
Vengaboys,Up & Down - Vengaboys,3:44,136.0,1999,Pop/Electronica,../track/PURENRGY_006/PURENRGY_006-14.html,Pure Energy 6,14
Vengaboys,Up & Down,3:59,136.0,1999,Electronica,../track/VENGABOY_PAR/VENGABOY_PAR-04.html,The Party Album!,4
Emanuel Kiriakou,Up All Night,4:56,102.6,1999,Easy,../track/ALPQUIET_003/ALPQUIET_003-06.html,A Little Peace and Quiet - Disc Three,6
Billy Crawford,Urgently in Love,3:49,105.0,1999,Rock,../track/PURENRGY_006/PURENRGY_006-04.html,Pure Energy 6,4
Fountains of Wayne,Utopia Parkway,3:09,97.5,1999,Rock,../track/FNTWAYNE_UTP/FNTWAYNE_UTP-01.html,Utopia Parkway,1
Fruit de la Passion,Vai Vai Vai,3:54,103.8,1999,Dance 1990s,../track/MARIODNC_200/MARIODNC_200-15.html,MC Mario - Dance 2000,15
Fountains of Wayne,The Valley Of Malls,3:23,124.5,1999,Rock,../track/FNTWAYNE_UTP/FNTWAYNE_UTP-05.html,Utopia Parkway,5
Ice-T,Valuable Game,4:37,158.0,1999,Rap,../track/UCLUB099_011/UCLUB099_011-18.html,Promo Only (UK) - Urban Club - 1999 11 Nov,18
Pet Shop Boys,Vampires,4:43,82.9,1999,Pop,../track/PETSHOPB_NIT/PETSHOPB_NIT-06.html,Nightlife,6
Vengaboys,The Vengabeat,4:08,136.0,1999,Rock/Pop,../track/VENGABOY_PAR/VENGABOY_PAR-11.html,The Party Album!,11
Jungle Brothers,Vip,5:27,87.0,1999,TBD,../track/RADIO099_07B/RADIO099_07B-20.html,Promo Only (UK) - Mainstream Radio - 1999 07 Jul 2,20
Lolly,Viva La Radio,2:44,126.5,1999,Pop,../track/RADIO099_06A/RADIO099_06A-16.html,Promo Only (UK) - Mainstream Radio - 1999 06 Jun,16
DJ I.C.O.N.,Voco Me,8:24,135.1,1999,Electronica,../track/PCLUB099_008/PCLUB099_008-04.html,Promo Only (UK) - Progressive Club - 1999 08 Aug,4
Charles Mingus&Lionel Hampton,Volvare,5:42,128.3,1999,Jazz,../track/DINNERJZ_003/DINNERJZ_003-09.html,Jazz for Dinner,9
Jennifer Lopez,Waiting for Tonight,4:06,125.0,1999,Pop,../track/RADIO099_11A/RADIO099_11A-12.html,Promo Only (UK) - Mainstream Radio - 1999 11 Nov,12
Gouryella,Walhalla,8:05,137.0,1999,Electronica,../track/PCLUB099_012/PCLUB099_012-02.html,Promo Only (UK) - Progressive Club - 1999 12 Dec,2
Michelle Wright,Walkin' After Midnight,3:23,91.7,1999,Country,../track/MCWRIGHT_GH1/MCWRIGHT_GH1-14.html,The Greatest Hits Collection,14
Smash Mouth,Walkin' on the Sun,3:25,123.3,1999,Rock,../track/BIGSHN90_02B/BIGSHN90_02B-03.html,Big Shiny 90s 2 - Disc B,3
Johannes Brahms,Waltz in A flat [Russian National Cinema Symphony Orchestra],1:46,95.6,1999,Classical,../track/CLASS4RD_002/CLASS4RD_002-08.html,Great Classics For Reading - Disc 2 - Reading by the Fire,8
Kayestone,The Warning,8:04,137.0,1999,Dance 1990s,../track/PCLUB099_011/PCLUB099_011-04.html,Promo Only (UK) - Progressive Club - 1999 11 Nov,4
Men From The Nile,Watch Them Come [Jazzanova Remix],7:17,124.0,1999,Electronica,../track/6DEGREES_LTN/6DEGREES_LTN-05.html,Latin Travels - A Six Degrees Collection,5
DJ Cor Blimey and His Pigeon,Water - Yoga Yawn,6:22,99.4,1999,Jazz,../track/CORBLIMY_TEN/CORBLIMY_TEN-09.html,10 Songs In 62 Minutes and 23 Seconds,9
Faith Hill,The Way You Love Me,3:30,101.6,1999,Country/Pop,../track/WOMNSONG_005/WOMNSONG_005-02.html,Women & Songs 5,2
Da Click,We Are Da Click,3:35,127.9,1999,TBD,../track/RADIO099_05B/RADIO099_05B-13.html,Promo Only (UK) - Mainstream Radio - 1999 05 May 2,13
Sister Sledge,We Are Family [Marley Marl's Tribute To Larry Levan Mix],5:28,118.2,1999,Pop,../track/EVRYDNCE_001/EVRYDNCE_001-08.html,Everybody Dance! The Best of Remixed Dance Classics,8
Westlife,We Are One,3:41,118.1,1999,Rock/Pop,../track/HOTSTUFF_012/HOTSTUFF_012-07.html,Dance Time - Hot Stuff - 012,7
Faithless,We Come 1 [Wookie Remix],4:07,133.9,1999,Electronica,../track/EUPHORIA_001/EUPHORIA_001-02.html,Chris Sheppard - Euphoria,2
Vengaboys,We Like to Party,3:42,136.0,1999,Electronica,../track/ALLSTARS_200/ALLSTARS_200-03.html,Dance All Stars 2000,3
Vengaboys,We Like to Party,6:08,135.8,1999,Electronica,../track/MCLUB099_002/MCLUB099_002-12.html,Promo Only (UK) - Mainstream Club - 1999 01 Feb,12
Vengaboys,We Like to Party [More Airplay Mix],5:49,136.0,1999,Rock/Pop,../track/RADIO099_04A/RADIO099_04A-03.html,Promo Only (UK) - Mainstream Radio - 1999 04 Apr,3
Vengaboys,We Like to Party,3:41,136.0,1999,Electronica,../track/VENGABOY_PAR/VENGABOY_PAR-01.html,The Party Album!,1
Vengaboys,We're Going to Ibiza,3:40,104.0,1999,Pop/Rock,../track/RADIO099_08B/RADIO099_08B-03.html,Promo Only (UK) - Mainstream Radio - 1999 08 Aug 2,3
Vengaboys,We're Going to Ibiza,3:36,104.0,1999,Rock/Pop,../track/VENGABOY_PAR/VENGABOY_PAR-05.html,The Party Album!,5
Papichulo Crew,We're What You Want,3:38,112.2,1999,Pop/Rock,../track/ALLSTARS_200/ALLSTARS_200-10.html,Dance All Stars 2000,10
Kriana,The Weekend Has Landed,7:30,141.8,1999,Dance 1990s,../track/PCLUB099_011/PCLUB099_011-10.html,Promo Only (UK) - Progressive Club - 1999 11 Nov,10
Phreek,Weekend [Tommy Musto Mix],7:31,127.0,1999,Dance 1990s,../track/EVRYDNCE_001/EVRYDNCE_001-06.html,Everybody Dance! The Best of Remixed Dance Classics,6
Blink-182,Wendy Clear,2:50,114.9,1999,Rock,../track/BLINK182_EOS/BLINK182_EOS-11.html,Enema of the State,11
Carter Burwell,West Point,1:06,104.4,1999,Soundtrack,../track/GENDAUGH_ST1/GENDAUGH_ST1-08.html,General's Daughter,8
TQ,Westside,3:51,82.4,1999,Pop/R&B,../track/RADIO099_01A/RADIO099_01A-07.html,Promo Only (UK) - Mainstream Radio - 1999 01 Jan,7
sparkle,What About,4:42,132.2,1999,Soundtrack,../track/RADIO099_09A/RADIO099_09A-09.html,Promo Only (UK) - Mainstream Radio - 1999 09 Sep,9
sparkle,What About,4:42,132.2,1999,Soundtrack,../track/UCLUB099_009/UCLUB099_009-09.html,Promo Only (UK) - Urban Club - 1999 09 Sep,9
Tin Tin OutFeaturingEmma Bunton,What I Am,3:54,89.0,1999,Pop,../track/RADIO099_11B/RADIO099_11B-06.html,Promo Only (UK) - Mainstream Radio - 1999 11 Nov 2,6
Everlast,What It's Like,3:49,85.1,1999,Rock,../track/RADIO099_02A/RADIO099_02A-04.html,Promo Only (UK) - Mainstream Radio - 1999 02 Feb,4
Memphis Bleek,What You Think of That,3:27,102.7,1999,R&B,../track/UCLUB099_011/UCLUB099_011-15.html,Promo Only (UK) - Urban Club - 1999 11 Nov,15
Eternal,What'cha Goona Do,4:04,85.8,1999,Pop/R&B,../track/UCLUB099_011/UCLUB099_011-02.html,Promo Only (UK) - Urban Club - 1999 11 Nov,2
Pras MichelFeaturingThe Product&Free,What'cha Wanna Do,4:12,100.1,1999,TBD,../track/RADIO099_04A/RADIO099_04A-18.html,Promo Only (UK) - Mainstream Radio - 1999 04 Apr,18
Trina & Tamara,What'd You Come Here For?,4:07,102.9,1999,R&B,../track/RADIO099_06B/RADIO099_06B-14.html,Promo Only (UK) - Mainstream Radio - 1999 06 Jun 2,14
Tom Waits,What's He Building?,3:20,104.0,1999,Rock,../track/TOMWAITS_MLV/TOMWAITS_MLV-08.html,Mule Variations,8
Busta RhymesFeaturingJanet Jackson,What's It Goona Be?! [Soul Society Remix],3:54,116.4,1999,TBD,../track/RADIO099_05B/RADIO099_05B-02.html,Promo Only (UK) - Mainstream Radio - 1999 05 May 2,2
Blink-182,What's My Age Again?,2:31,156.9,1999,Rock,../track/BIGSHINY_004/BIGSHINY_004-05.html,Big Shiny Tunes 4,5
Blink-182,What's My Age Again?,2:28,156.9,1999,Rock,../track/BLINK182_EOS/BLINK182_EOS-05.html,Enema of the State,5
Ginuwine,What's So Different,3:55,157.7,1999,R&B,../track/RADIO099_03A/RADIO099_03A-09.html,Promo Only (UK) - Mainstream Radio - 1999 03 Mar,9
Elvis Costello,"(What's So Funny 'Bout) Peace, Love & Understanding",3:32,141.8,1999,Rock,../track/DTRANDOM_009/DTRANDOM_009-03.html,Dance Time - Random Tracks - 009,3
Quindon Tarver,When Doves Cry,4:58,125.3,1999,R&B 1990s,../track/UCLUB099_010/UCLUB099_010-06.html,Promo Only (UK) - Urban Club - 1999 10 Oct,6
Marc Anthony,When I Dream at Night,4:14,95.0,1999,TBD,../track/HOTSTUFF_013/HOTSTUFF_013-15.html,Dance Time - Hot Stuff - 013,15
Michelle Wright,When I Found You,3:40,146.0,1999,Country,../track/MCWRIGHT_GH1/MCWRIGHT_GH1-15.html,The Greatest Hits Collection,15
Garbage,When I Grow Up,3:22,139.7,1999,Rock,../track/RADIO099_01A/RADIO099_01A-10.html,Promo Only (UK) - Mainstream Radio - 1999 01 Jan,10
Chris de Burgh,When I Think of You,3:26,117.0,1999,Pop,../track/RADIO099_09B/RADIO099_09B-11.html,Promo Only (UK) - Mainstream Radio - 1999 09 Sep 2,11
Scooch,When My Baby,3:33,134.0,1999,Pop,../track/RADIO099_11A/RADIO099_11A-06.html,Promo Only (UK) - Mainstream Radio - 1999 11 Nov,6
Sarah McLachlan,When She Loved Me [Toy Story 2],3:03,96.6,1999,Easy,../track/DISNEY___MCL/DISNEY___MCL-14.html,Disney Modern Classics,14
Boyzone,When the Going Gets Tough,3:38,128.0,1999,Pop,../track/RADIO099_04A/RADIO099_04A-01.html,Promo Only (UK) - Mainstream Radio - 1999 04 Apr,1
Tina Turner,When the Heartache Is Over,5:42,130.0,1999,Dance 1990s,../track/MCLUB099_012/MCLUB099_012-08.html,Promo Only (UK) - Mainstream Club - 1999 12 Dec,8
Tina Turner,When the Heartache Is Over,3:41,115.0,1999,Pop,../track/RADIO099_11A/RADIO099_11A-14.html,Promo Only (UK) - Mainstream Radio - 1999 11 Nov,14
Texas,When We Are Together,3:24,121.2,1999,Rock/Pop,../track/RADIO099_11B/RADIO099_11B-18.html,Promo Only (UK) - Mainstream Radio - 1999 11 Nov 2,18
Ronan Keating,When You Say Nothing at All,4:13,87.0,1999,Soundtrack,../track/RADIO099_06A/RADIO099_06A-13.html,Promo Only (UK) - Mainstream Radio - 1999 06 Jun,13
Linda Ronstadt,When You Wish Upon a Star,3:48,119.7,1999,Rock/Pop,../track/DTRANDOM_013/DTRANDOM_013-06.html,Dance Time - Random Tracks - 013,6
702,Where My Girls At?,3:16,92.4,1999,Rock,../track/MUCHDNCE_200/MUCHDNCE_200-03.html,Much Dance 2000,3
702,Where My Girls At?,2:47,92.2,1999,R&B/Pop,../track/UCLUB099_009/UCLUB099_009-15.html,Promo Only (UK) - Urban Club - 1999 09 Sep,15
Love Inc.,Who Do You Love?,3:50,128.7,1999,Rock,../track/GROOVEST_005/GROOVEST_005-03.html,Groove Station 5,3
Anslem Douglas,Who Let the Dogs Out,4:00,137.0,1999,World/Rock,../track/ALLSTARS_200/ALLSTARS_200-19.html,Dance All Stars 2000,19
Ahmad Jamal,Who Live on the Hill,5:31,119.0,1999,Jazz,../track/DINNERJZ_003/DINNERJZ_003-05.html,Jazz for Dinner,5
BM DubsPresentsMr. RumbleFeaturingBrasstooth&Kee,Whoomp!.. There It Is [Public Domain Remix],3:36,137.6,1999,Electronica/Pop,../track/EUPHORIA_001/EUPHORIA_001-09.html,Chris Sheppard - Euphoria,9
Travis,Why Does It Always Rain on Me?,4:25,108.4,1999,Rock/Pop,../track/RADIO099_09A/RADIO099_09A-19.html,Promo Only (UK) - Mainstream Radio - 1999 09 Sep,19
Moby,Why Does My Heart Feel So Bad?,4:23,98.0,1999,Electronica,../track/MOBY_____PLY/MOBY_____PLY-04.html,Play,4
Moby,Why Does My Heart Feel So Bad?,6:41,135.8,1999,Electronica,../track/PCLUB099_011/PCLUB099_011-03.html,Promo Only (UK) - Progressive Club - 1999 11 Nov,3
Moby,Why Does My Heart Feel So Bad,3:45,98.0,1999,Rock/Electronica,../track/RADIO099_10B/RADIO099_10B-17.html,Promo Only (UK) - Mainstream Radio - 1999 10 Oct 2,17
The Offspring,Why Don't You Get a Job,2:49,107.9,1999,Rock,../track/RADIO099_05A/RADIO099_05A-09.html,Promo Only (UK) - Mainstream Radio - 1999 05 May,9
101FeaturingMarvelous D.&Sandra Olajide,Why Don't You Stay?,4:25,94.4,1999,Rock/R&B,../track/RADIO099_02A/RADIO099_02A-17.html,Promo Only (UK) - Mainstream Radio - 1999 02 Feb,17
Eric BenetFeaturingFaith Evans,Why Follow Me?,5:54,98.0,1999,R&B,../track/UCLUB099_011/UCLUB099_011-01.html,Promo Only (UK) - Urban Club - 1999 11 Nov,1
Will Smith,Wild Wild West,4:02,108.6,1999,TBD,../track/RADIO099_07A/RADIO099_07A-07.html,Promo Only (UK) - Mainstream Radio - 1999 07 Jul,7
Will Smith,Will 2K,3:57,118.0,1999,TBD,../track/RADIO099_12A/RADIO099_12A-12.html,Promo Only (UK) - Mainstream Radio - 1999 12 Dec,12
Kavana,Will You Wait for Me,3:47,138.0,1999,Pop/Rock,../track/RADIO099_02A/RADIO099_02A-07.html,Promo Only (UK) - Mainstream Radio - 1999 02 Feb,7
The New Vaudeville Band,Winchester Cathedral,2:11,122.6,1999,Rock/Pop,../track/DTRANDOM_009/DTRANDOM_009-16.html,Dance Time - Random Tracks - 009,16
Roxette,Wish I Could Fly,3:59,129.9,1999,TBD,../track/RADIO099_03A/RADIO099_03A-08.html,Promo Only (UK) - Mainstream Radio - 1999 03 Mar,8
SantanawithEagle-Eye Cherry,Wishing It Was,4:52,83.0,1999,Rock,../track/SANTANA__SUP/SANTANA__SUP-10.html,Supernatural,10
Don Ross,With You in Mind,4:51,112.4,1999,Easy,../track/DONROSS__PAS/DONROSS__PAS-06.html,Passion Session,6
Dina Carroll,Without Love,7:27,126.0,1999,Dance 1990s,../track/MCLUB099_007/MCLUB099_007-04.html,Promo Only (UK) - Mainstream Club - 1999 07 Jul,4
Dina Carroll,Without Love,3:35,130.4,1999,Pop,../track/RADIO099_07B/RADIO099_07B-09.html,Promo Only (UK) - Mainstream Radio - 1999 07 Jul 2,9
911,Wonderland,4:13,94.8,1999,Pop,../track/RADIO099_11A/RADIO099_11A-16.html,Promo Only (UK) - Mainstream Radio - 1999 11 Nov,16
Melanie B,Word Up,3:39,115.0,1999,Soundtrack,../track/AUSTPOWR_ST2/AUSTPOWR_ST2-05.html,Austin Powers - The Spy Who Shagged Me,5
Melanie B,Word Up,3:28,115.0,1999,Soundtrack,../track/RADIO099_07B/RADIO099_07B-13.html,Promo Only (UK) - Mainstream Radio - 1999 07 Jul 2,13
Garbage,The World Is Not Enough,3:56,86.0,1999,Soundtrack,../track/DTRANDOM_010/DTRANDOM_010-07.html,Dance Time - Random Tracks - 010,7
Beat Renegades,Wotz Da Number [Main Mix],3:14,138.3,1999,Electronica,../track/EUPHORIA_001/EUPHORIA_001-05.html,Chris Sheppard - Euphoria,5
Touch & Go,Would You...?,3:04,85.1,1999,Pop,../track/CLUBCUTZ_201/CLUBCUTZ_201-04.html,Chris Sheppard - Club Cutz 201,4
Touch & Go,Would You...?,3:09,85.5,1999,Pop,../track/PURENRGY_006/PURENRGY_006-08.html,Pure Energy 6,8
Travis,Writing to Reach You,3:47,83.3,1999,Rock/Pop,../track/RADIO099_03A/RADIO099_03A-17.html,Promo Only (UK) - Mainstream Radio - 1999 03 Mar,17
Wild Strawberries&Robert Michaels,Wrong to Let You Go,4:16,116.1,1999,Rock/Pop,../track/WOMNSONG_003/WOMNSONG_003-14.html,Women & Songs 3,14
Village People,Y.M.C.A.,9:10,134.0,1999,Pop,../track/MCLUB099_011/MCLUB099_011-07.html,Promo Only (UK) - Mainstream Club - 1999 11 Nov,7
Feeder,Yesterday Went Too Soon,4:11,161.9,1999,Rock,../track/RADIO099_09A/RADIO099_09A-13.html,Promo Only (UK) - Mainstream Radio - 1999 09 Sep,13
Vengaboys,You And Me,5:23,138.0,1999,Electronica/Pop,../track/VENGABOY_PAR/VENGABOY_PAR-10.html,The Party Album!,10
The System,You Are in My System [Todd Terry - Tee's Freeze Mix],5:24,111.9,1999,Electronica/Pop,../track/EVRYDNCE_001/EVRYDNCE_001-09.html,Everybody Dance! The Best of Remixed Dance Classics,9
Modern Talking,You Are Not Alone [Remix],3:54,128.9,1999,Dance 1990s,../track/CLUBCUTZ_201/CLUBCUTZ_201-11.html,Chris Sheppard - Club Cutz 201,11
Mount RushmorePresentsThe Knack,You Better,5:41,125.6,1999,Dance 1990s,../track/MCLUB099_002/MCLUB099_002-03.html,Promo Only (UK) - Mainstream Club - 1999 01 Feb,3
Flamenco Dura,You Came From a Dream,4:12,102.0,1999,Easy,../track/SPANCAFE_003/SPANCAFE_003-04.html,Spanish Cafe - Disc Three - Flamenco,4
Brandy,You Don't Know Me [Full Length Remix],5:31,95.0,1999,R&B 1990s,../track/UCLUB099_011/UCLUB099_011-09.html,Promo Only (UK) - Urban Club - 1999 11 Nov,9
Econoline Crush,You Don't Know What It's Like,4:06,164.0,1999,Rock,../track/BIGSHINY_004/BIGSHINY_004-17.html,Big Shiny Tunes 4,17
702,You Don't Know,3:27,134.0,1999,R&B,../track/RADIO099_12A/RADIO099_12A-19.html,Promo Only (UK) - Mainstream Radio - 1999 12 Dec,19
702,You Don't Know,3:27,134.0,1999,R&B,../track/UCLUB099_011/UCLUB099_011-07.html,Promo Only (UK) - Urban Club - 1999 11 Nov,7
Britney Spears,(You Drive Me) Crazy [Stop Remix],3:16,101.1,1999,Pop,../track/RADIO099_09B/RADIO099_09B-04.html,Promo Only (UK) - Mainstream Radio - 1999 09 Sep 2,4
New Radicals,You Get What You Give,4:42,113.9,1999,Rock/Pop,../track/RADIO099_04A/RADIO099_04A-04.html,Promo Only (UK) - Mainstream Radio - 1999 04 Apr,4
Cevin Fisher,You Got Me Burnin Up,4:16,125.4,1999,Dance 1990s,../track/CLUBCUTZ_201/CLUBCUTZ_201-07.html,Chris Sheppard - Club Cutz 201,7
Garbage,You Look So Fine,3:52,103.8,1999,Rock,../track/RADIO099_05B/RADIO099_05B-04.html,Promo Only (UK) - Mainstream Radio - 1999 05 May 2,4
Usher,You Make Me Wanna,3:06,164.3,1999,Dance 1990s,../track/GROOVEST_005/GROOVEST_005-17.html,Groove Station 5,17
Boyzone,You Needed Me,3:27,132.0,1999,Pop,../track/RADIO099_05B/RADIO099_05B-12.html,Promo Only (UK) - Mainstream Radio - 1999 05 May 2,12
Pet Shop Boys,You Only Tell Me You Love Me When You're Drunk,3:11,121.8,1999,Pop/Rock,../track/PETSHOPB_NIT/PETSHOPB_NIT-05.html,Nightlife,5
Marc Anthony,You Sang to Me,3:49,83.0,1999,Pop/Rock,../track/HOTSTUFF_022/HOTSTUFF_022-14.html,Dance Time - Hot Stuff - 022,14
Blockster,You Should Be...,3:05,132.2,1999,Dance 1990s,../track/CLUBCUTZ_201/CLUBCUTZ_201-16.html,Chris Sheppard - Club Cutz 201,16
Manic Street Preachers,You Stole the Sun From My Heart,4:22,117.9,1999,Rock/Pop,../track/RADIO099_03A/RADIO099_03A-13.html,Promo Only (UK) - Mainstream Radio - 1999 03 Mar,13
Phil Collins,You'll Be in My Heart,4:17,96.5,1999,Soundtrack/Pop,../track/RADIO099_11B/RADIO099_11B-14.html,Promo Only (UK) - Mainstream Radio - 1999 11 Nov 2,14
Tim McGraw,You're My Best Friend,4:36,147.9,1999,Country,../track/HOTSTUFF_012/HOTSTUFF_012-02.html,Dance Time - Hot Stuff - 012,2
Dwight Yoakam,You're the One,4:01,95.8,1999,Country,../track/DWIGHTYK_GH1/DWIGHTYK_GH1-02.html,Last Chance for a Thousand Years,2
Candi Staton,Young Hearts,7:21,128.0,1999,Dance 1990s,../track/MCLUB099_008/MCLUB099_008-04.html,Promo Only (UK) - Mainstream Club - 1999 08 Aug,4
Eiffel 65,Your Clown,4:11,110.0,1999,Electronica/Rock,../track/EIFFEL65_POP/EIFFEL65_POP-07.html,Europop,7
Culture Club,Your Kisses Are Charity,3:50,91.8,1999,Pop,../track/RADIO099_07B/RADIO099_07B-08.html,Promo Only (UK) - Mainstream Radio - 1999 07 Jul 2,8
Michelle Wright,Your Love,3:41,121.9,1999,Country,../track/MCWRIGHT_GH1/MCWRIGHT_GH1-13.html,The Greatest Hits Collection,13
LCD,Zorba's Dance,2:57,83.0,1999,Electronica,../track/RADIO099_10B/RADIO099_10B-14.html,Promo Only (UK) - Mainstream Radio - 1999 10 Oct 2,14
El Simbolo,"1, 2, 3",3:18,131.1,2000,Dance 2000s,../track/PURENRGY_007/PURENRGY_007-18.html,Pure Energy 7,18
John Williams,1941: March,4:13,127.7,2000,Soundtrack,../track/JNWILLMS_SPL/JNWILLMS_SPL-10.html,The Spielberg-Williams Collaboration,10
John Williams,2001: a Space Odyssey (also Sprach Zarathustra) [Boston Pops],1:46,124.8,2000,Soundtrack/Classical,../track/SPACE____001/SPACE____001-19.html,Space: The Imagination Compilation,19
Vengaboys,27-7 in My 911,3:11,129.0,2000,Electronica,../track/VENGABOY_PLT/VENGABOY_PLT-02.html,The Platinum Album,2
Vengaboys,48 Hours,4:20,138.0,2000,Pop,../track/VENGABOY_PLT/VENGABOY_PLT-06.html,The Platinum Album,6
ATB,9 Pm (Till I Come),4:27,132.1,2000,Electronica,../track/CLUBCUTZ_303/CLUBCUTZ_303-11.html,Chris Sheppard - Club Cutz 303,11
ATB,9 Pm (Till I Come),3:20,133.9,2000,Electronica,../track/HOUSEMIX_200/HOUSEMIX_200-02.html,Housemix - 2000,2
Joni Mitchell,A Case of You,5:53,115.1,2000,Rock/Folk,../track/JONIMTCH_BSN/JONIMTCH_BSN-06.html,Both Sides Now,6
Trans-Siberian Orchestra,A Final Dream,1:56,99.9,2000,Rock/Classical,../track/TSIBERAN_BLN/TSIBERAN_BLN-22.html,Beethoven's Last Night,22
The Hives,A Get Together to Tear It Apart,1:51,107.6,2000,Rock,../track/HIVES____VVV/HIVES____VVV-03.html,Veni Vidi Vicious,3
Trans-Siberian Orchestra,A Last Illusion,5:26,117.9,2000,Rock,../track/TSIBERAN_BLN/TSIBERAN_BLN-16.html,Beethoven's Last Night,16
Bavarian Beersingers,A Little Hunting Song,5:12,116.2,2000,Reggae,../track/BAVNBEER_BGS/BAVNBEER_BGS-11.html,German Drinking & Beer Garden Songs,11
Charles Bernstein,A Nightmare on Elm Street,3:33,127.8,2000,Soundtrack,../track/HALOWEEN_BST/HALOWEEN_BST-09.html,Halloween Big Screen Thrillers,9
Delerium,A Poem For Byzantium,5:53,120.0,2000,Electronica/Rock,../track/DELERIUM_POM/DELERIUM_POM-10.html,Poem,10
Boyz II Men,A Song for Mama,5:03,150.1,2000,R&B,../track/MUCHMORE_01A/MUCHMORE_01A-08.html,Much More Music - Disc A,8
Richard Ashcroft,A Song for the Lovers,4:16,154.1,2000,Pop/Rock,../track/RADIO200_04A/RADIO200_04A-09.html,Promo Only (UK) - Mainstream Radio - 2000 03 Apr,9
Sarah Brightman,A Whiter Shade of Pale,3:38,148.0,2000,Rock/Pop,../track/WOMNSONG_004/WOMNSONG_004-19.html,Women & Songs 4,19
Kronos Quartet,Aaj Ki Raat,4:53,119.9,2000,Classical,../track/KRONSQRT_CVN/KRONSQRT_CVN-03.html,Caravan,3
German Drinking Band,Aber Heut' Sind Wir Fidel - Ein Prosit Der Gemutlichkeit,3:39,119.4,2000,Folk/World,../track/GERMNDRK_GDS/GERMNDRK_GDS-01.html,German Drinking Songs,1
Blink-182,Adam's Song,4:08,135.5,2000,Rock,../track/BIGSHINY_005/BIGSHINY_005-09.html,Big Shiny Tunes 5,9
Jose Carreras&Luciano Pavarotti,Adeste Fideles (O Come All Ye Faithful),2:42,122.2,2000,Christmas/Classical,../track/XMULTHOL_009/XMULTHOL_009-03.html,Ultimate Holiday Collection - Volume Two - Disc 3,3
Trans-Siberian Orchestra,After The Fall,4:34,116.3,2000,Rock,../track/TSIBERAN_BLN/TSIBERAN_BLN-15.html,Beethoven's Last Night,15
Marvin Gaye&Tammi Terrell,Ain't No Mountain High Enough,2:29,130.0,2000,Soundtrack/Soul,../track/DTRANDOM_010/DTRANDOM_010-04.html,Dance Time - Random Tracks - 010,4
Rank 1,Airwave,4:37,138.5,2000,Dance 2000s,../track/CLUBANTH_001/CLUBANTH_001-04.html,Club Anthems (1),4
Rank 1,Airwave,7:29,138.1,2000,Dance 2000s,../track/PCLUB202_004/PCLUB202_004-03.html,Promo Only (UK) - Progressive Club - 2000 04 Apr,3
Love Inc.,All Around the World,4:06,102.6,2000,Electronica,../track/LOVEINC__ITN/LOVEINC__ITN-07.html,Into the Night,7
De La Soul&Chaka Khan,All Good,3:35,97.5,2000,Rock,../track/GROOVEST_007/GROOVEST_007-14.html,Groove Station 7,14
CleptomaniacsFeaturingBryan Chambers,All I Do,3:29,128.0,2000,Dance 2000s,../track/CLUBCUTZ_404/CLUBCUTZ_404-18.html,Chris Sheppard - Club Cutz 404,18
CleptomaniacsFeaturingBryan Chambers,All I Do,4:41,126.1,2000,Rock,../track/GROOVEST_007/GROOVEST_007-09.html,Groove Station 7,9
Marc Dorsey,All I Do,4:33,118.0,2000,TBD,../track/RADIO200_04A/RADIO200_04A-07.html,Promo Only (UK) - Mainstream Radio - 2000 03 Apr,7
Marc Dorsey,All I Do,4:33,118.0,2000,R&B 2000s,../track/UCLUB200_003/UCLUB200_003-02.html,Promo Only (UK) - Urban Club - 2000 03 Mar,2
Kim Lukas,All I Really Want,4:05,128.4,2000,Pop,../track/CLUBCUTZ_303/CLUBCUTZ_303-03.html,Chris Sheppard - Club Cutz 303,3
